date,monthly_return,nav,num_stocks,year
2006-07-01,0.0018372600000000007,1.00183726,50,2006
2006-08-01,0.01687496,1.0187432236890097,50,2006
2006-09-01,0.05148054,1.0711886749658608,50,2006
2006-10-01,0.00261002,1.0739844988312952,50,2006
2006-11-01,-7.034000000000012e-05,1.0739089547616474,50,2006
2006-12-01,0.016695940000000003,1.0918388742358105,50,2006
2007-01-01,0.26216146,1.3780769475902268,50,2007
2007-02-01,0.0573746,1.457143561227437,50,2007
2007-03-01,0.27416872,1.856646746265405,50,2007
2007-04-01,0.06377358,1.9750517560701013,50,2007
2007-05-01,0.04437352,2.062691754669113,50,2007
2007-06-01,0.034166300000000004,2.1331662999666645,50,2007
2007-07-01,0.015696920000000003,2.166650440723937,50,2007
2007-08-01,0.14122780000000001,2.472641715836409,50,2007
2007-09-01,0.05650632,2.6123615998768104,50,2007
2007-10-01,0.045546340000000005,2.7313451095077435,50,2007
2007-11-01,-0.009964780000000003,2.704127856387423,50,2007
2007-12-01,0.19087741999999996,3.220284804964785,50,2007
2008-01-01,-0.03177016,3.117975841465485,50,2008
2008-02-01,0.06297661999999998,3.3143354212026366,50,2008
2008-03-01,-0.18280766000000004,2.708449518397468,50,2008
2008-04-01,-0.02840836,2.631506909437006,50,2008
2008-05-01,-0.04939226,2.501530835974297,50,2008
2008-06-01,-0.27111838000000005,1.8233198482048998,50,2008
2008-07-01,0.11459992,2.0322721569435935,50,2008
2008-08-01,-0.22967604,1.5655079357345305,50,2008
2008-09-01,-0.07486172000000002,1.448311318991794,50,2008
2008-10-01,-0.23735788,1.104543214735898,50,2008
2008-11-01,0.22761117999999997,1.3559495992029291,50,2008
2008-12-01,0.09155018000000001,1.4800870290808852,50,2008
2009-01-01,0.2026945,1.7800925293969208,50,2009
2009-02-01,0.14294238,2.034543192169137,50,2009
2009-03-01,0.23281598,2.5082173593063226,50,2009
2009-04-01,0.01908874,2.5560960683416076,50,2009
2009-05-01,0.00629952,2.572198246646047,50,2009
2009-06-01,0.5527379800000001,3.993949909656725,50,2009
2009-07-01,0.0038947599999999997,4.00950538600686,50,2009
2009-08-01,-0.0006157000000000001,4.007036733540696,50,2009
2009-09-01,0.23524904000000002,4.94968827835088,50,2009
2009-10-01,0.11075124000000001,5.497872392791705,50,2009
2009-11-01,0.11023272,6.103917820862042,50,2009
2009-12-01,0.002883600000000001,6.121519078290281,50,2009
2010-01-01,-0.041195499999999996,5.869340039100575,50,2010
2010-02-01,0.047349920000000004,6.147252820404784,50,2010
2010-03-01,0.061463559999999993,6.525084862966903,50,2010
2010-04-01,-0.054508980000000005,6.169409142673137,50,2010
2010-05-01,-0.12508766,5.397692189433549,50,2010
2010-06-01,-0.07549376000000001,4.990200110730578,50,2010
2010-07-01,0.19306932000000002,5.953654652773255,50,2010
2010-08-01,0.056432119999999995,6.289632006577114,50,2010
2010-09-01,0.015581580000000001,6.387634410858157,50,2010
2010-10-01,0.08531356,6.932586242426968,50,2010
2010-11-01,-0.018621980000000003,6.803487760072217,50,2010
2010-12-01,-0.01435376,6.705832129601203,50,2010
2011-01-01,-0.007782120000000001,6.653646539268791,50,2011
2011-02-01,0.0895222,7.24929561548652,50,2011
2011-03-01,0.03558308,7.507247881316026,50,2011
2011-04-01,-0.01884716,7.365757579337202,50,2011
